,Unnamed: 0,data,sentiment
9428,10534,đài loan đã cảnh báo dịch từ tháng12 nhưng lũ này theo chỉ đạo của tập ém đi,negative
9429,10535,dẹp bỏ tổ chức này cho rồi nguyên nhân lây lan là tổ chức này kg dứt khoát từ đó cho đến nay dịch khắp thế giới là vậy vũ hán nơi tới điều tra dc chưa hay chỉ là nghe còn to miệng là cho thế giới hoảng loạn là đây,negative
9430,10536,tập đã chỉ đạo bọn này rồi,negative
9431,10537,who ăn rồi suốt ngày tìm cách đặt tên cho virus mà cũng chưa chính xác,negative
9432,10538,"quận cam bang cali kháng bệnh giỏi thật,không thấy ai chết cả",negative
9433,10539,không có virus thì vẫn có người chết đạo đức thèng chinazi láo quá,negative
9434,10540,thay ông tổng mới có thể virus nầy biến mất ,negative
9435,10541,who chả làm được cái j ngoài việc tuyên bố nhảm nhí lần trước nói không bao giờ có vắc xin lần này thì lại uốn lưỡi kiểu khác,negative
9436,10542,cái tổ chức ăn hại này sau khi cảnh báo sai và giờ tối ngày đi  hù,negative
9437,10543,bây giờ who gì gì đó mà phát ngôn giống như xem thách thức danh hài ,negative
9438,10544,để đội ngũ nhân viên y tế việt nam lên thay mấy thánh này,negative
9439,10545,ở việt nam an tâm ghê mấy hôm nay có lúc ra ngoài không đeo khẩu trang luôn nếu trung quốc họ cũng làm quyết liệt ngay từ đầu như việt nam thì thế giới không phải đau khổ như ngày hôm nay,negative
9440,10546,tedros có biết virus wuhan lan truyền từ đâu không đồ mặt dầy,negative
9441,10547,virus cúm tàu lan rộng là nhờ công ơn tụi mày đó who và tên tedros,negative
9442,10548,số người chết cứ tiếp tục tăng tội này là do sự bưng bít và đồng loã với thằng tạp của who,negative
9443,10549,"họ ko làm hết trách nhiêm,cho nên mỹ ra khỏi who là chuyện bình thường",negative
9444,10550,bằng chết đói năm 45 chưa các cụ,negative
9445,10551,đừng nghe who nữa vì chúng đã bị bọn tàu mua chuộc rồi ,negative
9446,10552,so với cúm tây ban nha nền y tế thế giới 100 năm sau mà vẫn phải vật vã ngăn chặn thì con covid này là ko hề kém cạnh đúng là các nước như mỹ trước giờ hay tấn công những nước nghi nghiên cứu vũ khí sinh hóa học là chính xác,negative
9447,10553,cái thằng chủ tịch who vẫn còn ngồi đó àh  ,negative
9448,10554,nó định bán vaccine mà nhiều nước không dám mua của nó  đáng đời ,negative
9449,10555,ngày đầu khi có dịch việt nam nghe theo who thì có mà toang lâu rồi,negative
9450,10556,giờ số người thiệt mạng đã hàng triệu rồi buồn lắm,negative
9451,10557,không có lây nhiễm từ người sang người mà,negative
9452,10558,tên mọi nầy nói ai nghe ,negative
9453,10559,đổi tên tổ chức y tế tâu công thôi.đuma cứ thăng tâu bà trị,negative
9454,10560,tai sao lai bau ra cai hiep hoi who nay lam gi chu ko co tac dung gi het ma cang lam cho the gioi nay hoang loan them thoi,negative
9455,10561,ai nghe mà ngồi đây nói chi troi,negative
9456,10562,hu doa hoai  khong chet binh nay  thi cung chet binh khac ,negative
9457,10563,có triệu thứ nhất thì sẻ có triệu thứ hai thôi 1tr do tàu 1tr do who,negative
9458,10564,vậy tại sao các nước có người chết vì corona virus made in china không liên quân tấn công quân sự tiêu diệt sạch trung cộng  nó mới là cái cần làm,negative
9459,10565,"bọn này là tội đồ của toàn thế giới,tiếp tay cho trung cộng che giấu dịch bệnh virus vũ hán còn công bố với thế giới rằng virus vũ hán chưa có trường hợp lây nhiễm sang người,hậu quả thảm khốc đã sảy ra,mấy trăm ngàn người chết trên thế giới,và nền kinh tế thế giới đã tê liệt vì dịch bệnh",negative
9460,10566,now in hà nội việt nam,negative
9461,10567,nghe biden xúc phạm lính mỹ là lũ khốn ngu ngốc nè,negative
9462,10586,ngày xửa ngày xưa vào đầu thế kỷ 21 trên thế giới xuất hiện 2 thằng nhọ nồi nó làm cho cả thế giới và nước mỹ nói riêng suýt nữa lâm vào thảm họa cs lần 2,negative
9463,10587,w.h.o ger salary from china virus,negative
9464,10600,cái ông nầy nói bây giờ chẵn ai tin,negative
9465,10604,chuyện nhỏ ,negative
9466,10605,"lần cuối gặp tq là hồi những năm 91,92 có khi một tuần gặp ảnh tới 3,4 ngày ở mấy quán cơm đông-du lúc đó tq vẫn rất bảnh giờ nhìn ko ra nếu ko nói thì chịu thua",negative
9467,10606,cuối 1973 may mắn được xem phim “anh yêu em” ở một rạp tỉnh lẻ trần quang mạnh mẽ nhưng liêu xiêu lãng mạn nhưng hơi bất cần nhạc phim kg chê vào đâu với tiếng hát của elvis phương “ a yêu e như rừng yêu thú dữ a yêu e kg còn chi nói nữa biết nói gì lỡ yêu rồi e ơi,positive
9468,10607,còn 2 phim nữa là xin nhận nơi này làm quê hương cùng với huy cường và tâm phân phim nói về 1 nhóm biệt kích vnch nhảy toàn ra bắc viêt cuối cùng họ chết hết và phim  vết thù trên lưng ngựa hoang,negative
9469,10608,thần tượng điện ảnh ở sàigòn những năm 70 ,negative
9470,10609,ông còn đóng vai chính trong phim điện ảnh biển bờ với nữ tài tủ mai phương g hai người cũng định cư tại nước ngoài,negative
9471,10610,tq có giọng nói trầm ấm lịch lãm rất quyến rủ thu hút người nghe,negative
9472,10611,ông là một nghệ sỹ cuộc đời có hậu,negative
9473,10612,ong la 1 dien vien dien anh hay nhat vn dich thuc,negative
9474,10613,hàm râu kẽm người hùng điện ảnh,negative
9475,10614,mình muốn tìm xem những phim trước 1975 nhưng tra google hầu như k có  bạn nào biết có thể giúp mình được k,negative
9476,10615,41-actors-charged-connection-computer,positive
9477,10616,núi liền núi sông liền sông còn k,negative
9478,10617,không biết có dây mơ gì đến bọn sinh tử lệnh không,negative
9479,10618,khoảng tháng chín 2018 nhóm này đã xâm nhập được vào các máy tính của chính phủ việt nam,negative
9480,10619,mỹ nhiều chuyện thật để tụi nó háck sập chính phủ càng tốt,positive
9481,10620,dạo này toàn nghe lộ bí mật quốc gia không,negative
9482,10621,chính phủ tàu là bọn ăn cắp chuyên nghiệp,negative
9483,10622,cãm ơn mỹ đã soi sáng vn,positive
9484,10623,ăn cắp công nghệ là bản chất tàu cộng,negative
9485,10624,tin tháng 9/2018 tấn công vào mạng máy tính chính phủ việt nam là ở đâu,negative
9486,10625,mọi nguời  mọi doanh nhân viên chức cp vn  anh chị em mạng xh vn chú ý phòng chống tq vì hiện nay phe tập cận bình đã và đang tập trung quay sang tấn công gây hại kinh tế quốc phòng vn và các nước đna hòng vô hiệu hoá  gây trở ngại cho sự hỗ trợ của mỹ,negative
9487,10626,rất cám ơn hoa kỳ,positive
9488,10627,những vụ tày trời như này chịch phủ vn chẳng làm đc gì chỉ giỏi bắt nạt dân thôi,negative
9489,10628,vn quan ngại sự quan tâm đó,negative
9490,10629,kệ mẹ cho lũ cộng sản chết hết đi lo làm chi,negative
9491,10630,đcm thằng tạp cận bình thâm thật,negative
9492,10631,qwa hay tuyet ,positive
9493,10633,giờ mới biết nè,positive
9494,10634,nho người ta truy nã đùm vn luon cạn lời,negative
9495,10635,"châu á bảo thủ  châu âu tự do quá lố  mỹ phải cân bằng cả 2 thì mới có thể làm đại ca  hiện nay mỹ hơi lệch về bên tả rồi,cần phải bổ sung bảo thủ ",negative
9496,10636,trump 2020 ,negative
9497,10637,không lẽ trump lại đề cử một thẩm phán ủng hộ phá thai của dc,negative
9498,10638,thiếu thì bổ nhiệm người đủ năng lực làm việc độc lập chứ mở đường cho cuộc chiến gì chẳng qua phe dân chủ xhcn dối trá nên suốt ngày gây sự làm chia rẽ nước mỹ nên nhớ là ông trump thách cho ông bilden đưa ra danh sách đề cử để thượng viện bầu nhưng không đưa ra được,negative
9499,10639,"53/47,cuộc chiến nào vậy",negative
9500,10640,hoan nghênh tổng thống trump,negative
9501,10641,hình như đảng cọng hoà ai cũng có gương mặt khả ái có lẽ nó phản ảnh gương mặt của niềm tin vào chúa,negative
9502,10642,vuộc chiến gay gắt nầy sẽ qua vì ông trump đã tính toán kỷ và sẽ chiến thắng cho đãng cọng hoà cùng trump,negative
9503,10643,tổng thống trump làm theo luật thì làm gì có cuộc chiến,negative
9504,10644,rất chính xác và đối phó với sự gian lận phiếu bầu của phe dân chủ chứ,negative
9505,10646,man proposes buy god disposes,positive
9506,10648,lẳng lặng mà nghe 5nqh70,negative
9507,10649,không những trung quốc thiếu lương thực mà cả thế giới và việt nam nữa...hỏi thế giới có bao nhiêu nc sản xuất lúa gạo vn và thailand trong khi đó vn ta diện tích bị thu hẹp bởi các nhà máy khu công nghiệp bao nhiêu đất đai màu mỡ thì dành cho khu công nghiệp đồng bằng sông cửu long là vựa lúa của cả nc thì bị ngập mặn,negative
9508,10650,ý của bbc muốn nói là tc nó sắp sửa đói nên đi cướp những nước láng giềng để cướp lương thực hà thằng tc nó tạo ra con wuhan virus làm chết biết bao nhiêu người dân vô tội thi bây giờ nó bi trả báo vậy thôi,negative
9509,10651,nông dân  nhà nước việt nam nên cảnh giác trung quốc tung tiền thu gôm sạch lúa gạo  nhân dân ta khi gặp nạn sẽ đói như năm ất dậu khi xưa ,negative
9510,10652,người tq đã có món ăn thai nhi và đã đóng đồ hộp thịt người bị khâm phá khi gữi qua viện trợ cho kenya 2017 nay nếu đói tập có thể ra lịnh thịt gần 2tr người uyghur bị giam tại tân cương để đủ thịt nuôi dân,negative
9511,10653,túng làm liều.giống 1975 sài gòn bị chiếm dân đói rất nguy cho những quốc gia lân cận,negative
9512,10654,trung quốc nó xao lồn đó nó đánh duong kích tây để đánh lac hướng các nước đó nó mà đói gì cái thứ ăn cướp mà đói,negative
9513,10655,thiếu thế nào được nó chỉ ho một tiếng là đàn em gởi tàn gái đẹp đưa đủ loại mâm ngũ quả luôn,positive
9514,10656,nhìn mặt thấy thảm hiểm,negative
9515,10657,trung quốc ngăn sông mekong làm thủy điện và khống chế nguồn nước các nước hạ nguồn sẽ thiếu nước xẩy ra hạn hán làm cho sản xuất nông nghiệp gặp khó khăn nhất là việt nam ở cuối hạ nguồn không những bị khô  hạn hán mà còn bị xâm nhập mặn vừa khó khăn trong gieo trồng và diện tích sẽ bị thu hẹp ở đồng bằng sông cửu long tư tưởng của trung quốc là không ăn được thì đạp đổ và làm cho việt nam suy yếu,negative
9516,10658,một tin không biết bình luận thế nào trung quốc thiếu đói sẽ hỗn loạn dẫn đến sụp đổ nhưng sự sụp đổ bất thần của tên khổng lồ này sẽ gây hệ lụy không lường trước được với láng giềng,negative
9517,10659,"tập cận bã tuyên bố với dân rằng,trung cộng năm nay trúng mùa,bội thu lương thực,người dân đừng nghe thế lực thù địch nói xấu trung cộng sẽ thiếu lương thực vì bị lũ lụt tàn phá,vậy người dân trung cộng phải tin ai,hoàng đế hay thế lực thù địch",negative
9518,10660,thiếu lương thực thì dân đói chứ lãnh đạo của cộng sản có hề hấn gì đâu ,negative
9519,10661,báo viết biết 1 mà không biết 2 tôi đã lang thang đất của tàu khựa vài lần đa số đất nông nghiệp đều bỏ hoang mà đất của nó rộng mênh mông nông dân bỏ lên thành phố làm công nhân gần hết giờ chỉ cần nhà cầm quyền tung của lùa đám công nhân về đúng vị trí của mình thì nông nghiệp tq còn xuất khẩu kia,negative
9520,10662,tiên trách kỷ hậu trách nhân china xây đập thượng nguồn ngăn nguồn nước mekong khiến các nước ở hạ nguồn đồng bằng mekong bị nhiễm mặn hỏi là tại ai  virus wuhan xảy ra china cố tình ém nhẹm mức độ nguy hiểm  phong toả trong nước nhưng vẫn để dân đi lại khắp thế giới khiến các nước bị ảnh hưởng trầm trọng đó là do ai  vì ai  cái này gọi là gieo nhân nào thì gặp quả đó trời cao có mắt tuy thưa mà khó thoát china hãy trách bản thân thâm độc  mưu sâu kế hiểm  đành ra gậy ông đập lưng ông,negative
9521,10663,không chỉ với đài đâu gã hàng xóm to xác xấu bụng này sẽ hoan hỉ treo lại tấm băng rôn 4 tốt 16 vàng gì đó và gần như chắc chắn là chính quyền việt nam cũng sẽ lăng xăng đón mừng bằng việc chấp thuận nhanh những giao dịch lỗ vốn cho mình nhưng lời khẩm cho nước lạ,negative
9522,10664,địa chủ mà thiếu đói thì thế giới này sẽ là miếng mồi ngon cho con hổ bắc kinh,negative
9523,10665,đánh đài loan coi chừng chế độ diệt vong nhật mỹ chắc không khoanh tay đứng nhìn,negative
9524,10666,thiếu tài nguyên và tràn ngập thiên tai là nguyên nhân gây bao nhiêu xung đột từ trước đến nay,negative
9525,10667,đảo quốc đài loan có chút xíu mà dám công khai đối đầu với đcs trung quốc một cường quốc thứ hai thế giới tôi ủng hộ đcs trung quốc tấn công đài loan nhưng nhớ tiện tay xóa tên đcs trung quốc trên bản đồ thế giới dùm nghe mấy cha kkkkkkk,negative
9526,10668,chuẩn bị có thằng nghèo đói dân trí thấp đi giải phóng thằng giàu có dân trí cao ,negative
9527,10669,nói trắng ra là đói quá thì đi đánh lộn đi cướp,negative
9528,10670,lại chuẩn bị đi giải phóng một số nước rồi đây,negative
9529,10671,tôi thấy bài viết có gì đó không ổn gây chiến với nước khác tốn kém ít nhất vài ba chục tỷ usd trong khi đó bỏ ra 10 tỷ mua của nga thậm chí mỹ đang ế chả tốt hơn nhiều trong khi tq không thiếu tiền và đài loan cũng phải nhập gạo thật vớ vẩn khi suy luận như tác giả bài báo,negative
9530,10672,lợi dụng thời cơ giữa hai nhiệm kỳ của tt mỹ trung rất có thể tận dụng lúc này đánh chiếm đài loan và nạn đói diễn ra theo chiều sâu của vết xe đổ dịch bệnh lũ lụt cấm vận mất việc làm kéo dài thêm chiến tranh tàn phá không những đói mà dân chết đói là có thật khi dân đói quá liều giết cướp kiếm miếng ăn nhất là dân đông mà trung quốc dân ăn khỏe kinh hồn thì chia bè cánh tranh dành quyền lực chia rẽ nội bộ là điều hiển nhiên,negative
9531,10673,trời có mắt  hạ lưu me kông ai phá ,negative
9532,10674,trung quốc thì lo gì thiếu lương thực.bọn nó có thể làm gạo giå được mà..dân ăn chứ quan có ăn đâu mà thiếu,negative
9533,10675,trump đắc cử thì năm sau tq xác định số phận đi biến đổi khí hậu tàn phá lương thực nặng nề điểm yếu chí mạng của dcstq,negative
9534,10676,thông thường rối ren trong nước chuyển lửa ra ngoài bằng cách gây hấn xóm giềng khắp nơi,negative
9535,10677,cả thế giới nên chung tay tiêu diệt  sản thôi để bọn tầu cộng tàu khựa này tồn tại là không ổn cho hoà bình tg,negative
9536,10678,nếu cần gây chiến để thu hút sự chú của dân tq ra khỏi nội bộ bắc kinh cũng có thể chọn việc đánh chiếm các đảo của việt nam trên biển đông thay vì đánh chiếm đài loan có sự ủng hộ mạnh mẽ của mỹ,negative
9537,10679,nó sẽ chuyển lửa ra ngoài vn là điểm đầu tiên vì hèn,negative
9538,10680,với dân số 1 tỷ 5 thì chuyện chết vì đói chắc không thể tránh khỏi,negative
9539,10681,binh pháp tôn tử yêu cầu bbc đăng những bài dễ hiểu thôi ae 47 đa số là mua bằng c3 nên khó hiểu quá ko biết chửi kiểu gì,negative
9540,10682,không xuất khẩu gạo cho tc vì vùng miền tây bị xâm mặn mết mùa là do tc ngăn dòng nước sông mê kông ,negative
9541,10683,năm nào cũng nghe tầu sắp sụp toàn tin rác ,negative
9542,10684,chuẩn bị có chiến tranh thế giới thứ 3 giữa tàu khựa và các nước đồng minh tư bản rồi,negative
9543,10685,châu âu và mỹ mà cấm vận lương thực thi trung cộng có mà đi som ủa mà sao thiếu lương thực lại đi gây chiến với đài loan k le qua chiếm đài loan lấy lương thực,negative
9544,10686,cho nó chết bót đi để nó sống nó phá hoại các nước,negative
9545,10687,cho nó đói chít mạ đi thằng tàu khựa tham lam tàn ác,negative
9546,10688,bần cùng rồi làm đạo tặc thôi,negative
9547,10689,tội cho người dân thôi ai gây ra tội lỗi này,negative
9548,10690,hãy xuống âm phủ đi tầu cộng để thiên hại bình yên,negative
9549,10691,cơ hội để việt nam xuất khẩu gạo,negative
9550,10692,đói thì phải kiếm ăn thôi nhưng kiếm đâu bây giờ khi mọi người đã hiểu và sợ,negative
9551,10693,tham chứ thiếu gì mấy cha đăng bài vớ va vớ vẫn,negative
9552,10694,mặt tập như heo nái mà đói dì ,negative
9553,10695,bần cùng sanh đạo tặc ak,negative
9554,10696,"cái mặt độc tài,đúng là cs",negative
9555,10697,dông quá không dủ ăn cho vào làm mắm,negative
9556,10698,bọn khựa tính qua đài loan cướp gạo hả ,negative
9557,10699,thiếu đâu mà thiếu chợ vn bán đầy nông sản tq thiếu thì nó lấy đâu ra mà xuất khẩu,negative
9558,10700,điển cũng có thể vì có câu nói cố đấm ăn xôi ,negative
9559,10701,gọi là nạn đói được rồi ad ơi lại còn thiếu lương thực nữa,negative
9560,10702,thiếu thì nó nhập  vn thiếu mẹ gì,negative
9561,10703,1 cường quốc kinh tế thứ 2 mà thiếu lương thực gạo của campuchia miến điện và thái lan luôn muốn xuất cảng sang tq thậm chí vn xuất khẩu gạo được sang tq là tin khởi sắc hơn nữa chính sách cs an ninh lương thực thuộc vào hàng chiến lược quốc gia do đó tin thiếu lương thực của tq là không khả tín đánh đ.l có thể có bởi vì ý chí thống nhất giang sơn về 1 mối là nguyện vọng thiêng liêng của họ chính t.a.v đã khơi nguồn cho tq phải đánh đ.l thay vì tq muốn  bất chiến tự nhiên thành  q.d.đ khác với đãng cấp tiến của t.a.v do đó sự bất lợi cho t.a.v khi quá đem vận mạng dân đ.l đặt vào tay mỹ  dân tộc độc lập  không có giống tưởng năm xưa khi mỹ buông bỏ thì tưởng bị mất về mao đảng q.d.đ chủ trương khác với đảng t.a.v có thể sẽ làm t.a.v thất bại,negative
9562,10704,hãy chuẩn bị chiến tranh để giữ gìn hòa bình,negative
9563,10705,cho cái lũ tàu cộng ngang ngược chết mẹ hêt đi đó là do tập cận bình lãnh đạo ko có đức nên trời hại dịch bệnh mưa bão hoành hành,negative
9564,10706,nói xấu trump thì chửi bbc đủ thứ bán cho tàu cộng nói xấu trung quốc thì ton phăng phắc,negative
9565,10707,bọn tàu mà đói thì nó sơi tất những gì gần nó,negative
9566,10708,đói định đi ăn cướp đây,negative
9567,10709,cái mặt thằng đó vẫn mập mà,negative
9568,10710,nó đói nó sẽ đi cướp,negative
9569,10711,công an vn nó ăn bánh mỳ,negative
9570,10712,đen thôi tập cẩm bình ạk,negative
9571,10713,lo bò trắng răng,positive
9572,10714,có 2 chuyện khác nhau  đánh và giữ đánh được nhung giữ được không,negative
9573,10715,trùm lừa lọc sợ gì đói,negative
9574,10716,chuẩn bị đói ăn tới...ây da,positive
9575,10717,việt nam có bỏ tiền là mua đc,negative
9576,10718,thằng mập này chừng nào chết,negative
9577,10719,yên bình mãi rồi phải chiến luật tất yếu thôi,negative
9578,10720,tôi thấy vn mới là đáng lo giá cả lương thực tăng vì phải cống nạp cho nước lạ,negative
9579,10721,để dân khổ đất nước khốn đốn thì thằng hí cũng bị phế truất thôi,negative
9580,10722,vâng cũng có thể là như thế đề nghị bộ công thương vn không xuất trộm gạo của nông dân vn như những lần trước các vị không phải trực tiếp sản xuất ra hạt gạo thì các vị không có quyền bán cái mà mình không tạo ra được trên mồ hôi nước mắt của nông dân chúng tôi biết nông dân đã gánh trên vai nghĩa vụ an ninh lương thực ,negative
9581,10723,trong lịch sử tq đã từng bị nạn đói hàng triệu người chết đói khi thiên nhiên đã nổi giận kể cả các đế chế hùng mạnh cũng bị xóa sổ ,negative
9582,10724,đói thì đi ăn cướp điều này xảy ra cũng dễ hiểu,negative
9583,10725,lại rình rập tiếp nên sống trung thực đàng hoàng thì không ai quây lưng với mình,negative
9584,10726,"ngót 1,4 tỷ miệng ăn đủ đã mệt",positive
9585,10727,mỹ sẽ viện trợ lương thực cho tq mang tới đất tq sẽ được thay bao thay gói với bao hộp gói mới mang nhãn hiệu  “từ đàn em trung thành vn trả nợ” tị nạn “văn hoá” tôi đã nhận ra tôi đi tị nạn văn hoá từ lâu rồi nhiều người rất muốn thoát khỏi vn dù họ rất thành công giàu có vì không muốn con cháu họ phải sống phải học phải hấp thụ cái văn hoá cộng sản cho đến bao giờ chấm dứt nhồi sọ không còn lạm dụng trẻ em không còn khăn quàng đỏ chấm dứt lừa bịp văn hoá chấm dứt cướp văn hoá của cộng hoà sài gòn nhìn nhận đã giết hại những văn nghệ sĩ miền nam cái tai hại của văn hoá cộng sản vô cùng to lớn nó tiêu hủy con người vn những người nhiễm bệnh văn hoá “đỏ” họ trở nên nhỏ nhen hẹp hòi và tàn ác đến nguy hiểm đề tài văn hoá rất to lớn thế hệ như trương quốc huy là thế hệ hoàn toàn học từ mẫu giáo tới hết trung học trong chế độ cộng sản ông nói bình dân dễ hiểu hãy kiên nhẫn nghe ông huy nói vì nội dung chia không đều không chia phần mục rõ ràng phải thông cảm ông nói mỗi ngày cả 1 hoặc 2 tiếng ông không thể nào có đủ giờ để soạn thật kỹ thật chi tiết nhưng tổng quát ổng đã nói đạt vì được sự đồng tình của thính giả cả vài trăm ngàn người vào nghe hãy cùng chia xẻ và ủng hộ ông để thay đổi cái văn hoá cộng sản 5s10u,negative
9586,10729,tap can binh la ke vo minh,negative
9587,10730,dẹp ngay cs tàu,positive
9588,10731,bài báo của ấn độ,negative
9589,10733,cứ để cho chúng vào con đường cùng...và cầu cho chúng nổ súng trước đó...đây là lúc cả thế giới dẹp bọn cstq đem lại tự do  hạnh phúc cho nhân loại đó ,negative
9590,10735,xắp hết hoi rôi,negative
9591,10736,sắp chết đói thì gì nó cũng dám làm,negative
9592,10737,"cho chết khi nào cũng mang 1,4 tỷ dân ra hù thiên hạ nhưng 1,4 tỷ dân đó nó ăn cũng ghê chỉ cần đói là chết mịa tụi bây lại lộ thêm 1 tử huyệt nữa cho bác trump ra đòn kkk",negative
9593,10738,chẳng thằng ngu nào đang đói lại đi đánh nhau cả ,negative
9594,10739,tổng của các loại tổng biên tập ra chỉ thị cho các phương tiện truyền thông...tiền mỹ thì ok còn nói sấu mỹ là nhiệm vụ chính trị...đặc biệt nếu đến được mỹ hãy tận dụng tối đa,negative
9595,10740,bbc họ viết tiếng việt phục vụ người việt có một số thành phần chuyện đâu ở bên mỹ-âu mà cũng auto nói xấu việt nam oải thật chứ không lẽ chúng có gen di truyền thích được bảo hộ,negative
9596,10741,thử tưởng tượng nếu trường hợp này xảy ra ở vn thì lại tất cả là do cs và sẽ có nhiều icon haha lắm,negative
9597,10743,allan hoang nguyen,negative
9598,10744,nguyên đặng,positive
9599,10748,dân texas làm gì có não mà lo haha,negative
9600,10749,mai thu le letran tommy,negative
9601,10750,vi khẩn đó lúc nào cũng có trong nước một số khu vực vùng biển cũng có nước bi nhiễm sau cơn bão city cảnh báo cho dân để mua nước uống trong khi họ tẩy trùng mình sống ở đây biết,negative
9602,10751,vi khuẩn còn phát hiện ra  hay nhỉ ai như thủ đô nước nào đấy mà máy bẩn thỉu lại hôi hám mà cả con cháu họ hàng dùng hàng ngày rồi tự hào tự sản gì gì đấy,negative
9603,10752,linh hồn sẽ về đâu khi bỏ xác pháp luân công tập luyện thấy nhiệm màu thiền quán xét   ta là ai cõi thế phút định tâm an lạc mãi yên vui,negative
9604,10753,nước uống phongten ở vn nhiễm đủ thứ độc tố độc trùng sao khong ai nói,negative
9605,10754,bbc bọn truyền thông không có não và tâm láo khuyét  don’t mess with texas ,negative
9606,10755,ở vn cảnh báo kiểu có độc trong nước như vậy cũng...à ko ở vn thì những cảnh báo như vậy sẽ bị chặn ngay từ đâu ,negative
9607,10756,chắc do bọn tàu khựa đầu độc,negative
9608,10757,còn ai trồng khoai đất này nữa,negative
9609,10758,càng ngày càng giống phim nhỉ,negative
9610,10759,biến thành zoombie cái chết mje ,negative
9611,10760,amip ăn não người tồn tại tốt nhất ở nước có nhiệt độ 40 độ c trên 103 độ f,negative
9612,10761,thật không vậy,negative
9613,10762,hung duong có nghiêm trọng không bạn,negative
9614,10763,bon tq chơi đó,negative
9615,10767,tien nguyen,positive
9616,10768,ivyn nguyễn,negative
9617,10769,jt ngnguyen thi phuong thao,negative
9618,10770,cuong pq nguyen  cathy nguyen,positive
9619,10775,hết virus tq giờ lại đến vi khuẩn mỹ h,negative
9620,10777,có bộ tộc người ở cali ko sợ khi nghe tin này nhé,negative
9621,10778,kalel dinh gosh,negative
9622,10782,ở vn trong nước máy có đủ thứ vi khuẩn uống vô nhẹ thì đau bụng nặng thì chết ráng chịu do đó ai cũng phải nấu sôi lên trước khi uống như vậy mà hay bảo đảm chết hết vi khuẩn virus ở mỹ bày đặt cho tiêu chuẩn cao một số vùng tiêu chuẩn cao đến nỗi có thể uống trực tiếp từ vòi ko cần nấu do đó lâu lâu nguồn nước nhiễm khuẩn lại è cổ ra đền bù cho người dân,negative
9623,10783,bộ quốc phòng vịt ngan thì đi tranh chấp đất với nhân dân,negative
9624,10784,thổ đến kỳ muốn thành đế quốc sao ta đâu cũng thò tay thọc vào gây sự tiếp với nga à,negative
9625,10785,năm 1975 bao nhiêu vàng bạc tiền nhà đất dân sài gòn bỏ lại hết chẳng kịp mang theo nữa là giờ không phải nói có tiền là đi du lịch và thưởng thức những món ăn khắp thế gian này còn chiến tranh thì mặc còn những ông cán bộ nào ăn cướp của dân và quốc gia thì lo đem con cháu ra mà giữ đất nước vì các vị hưởng lợi quá nhiều,negative
9626,10786,chắc pv đang kẹt giữa làn đạn nên thông tin gói gọn là đang bắn nhau,negative
9627,10787,hậu quả của lãnh đạo hứng lên cắt đất của nước này chia cho nước khác cho đẹp bản đồ mà không thèm để ý đến yếu tố lịch sử văn hoá của vùng đất ấy bán đảo crimea và vùng đất này y hệt tình trạng như nhau làm cho bao nhiêu người khổ,negative
9628,10788,buồn thật họ đã từng là thành viên xô viết ,negative
9629,10789,ôi trời anh em đồng chí lại choảng nhau rồi à,negative
9630,10790,căng thẳng nữa rồi gom tiền mua vàng thôi,negative
9631,10791,đơn vị chủ quản dự toán ngân sách phá dỡ cột điện này để cái đầu con bò còn nguyên ước tính trên mười một tỉ ,negative
9632,10792,chúc mừng pà kon các dân tộc hòa bình từ ngày có đãng và pác pà kon tuy vẫn nghèo nhưng đời sống tinh thần fong phú hơn,negative
9633,10793,sắp tới hơn 60 tỉnh thành tỉnh nào cũng chi 11 tỷ dựng biểu ngử để dân cả nước biết nhớ ơn bác lúc đó chúng ta có cái để tự hào ngạo nghể với thế giới,negative
9634,10794,đây là một cách giải ngân vi diệu  các đồng chí cố gắng phát huy mạnh mẽ nhé ,negative
9635,10795,bọn cán bộ lãnh đạo tỉnh này phải nói là ăn quá dày,negative
9636,10796,nghề mới đi trước thế giới kinh doanh người chết phải làm to như thế vì năm 2045 đa số dân ta du lịch bằng máy bay riêng phải đi tắt đón đầu không hiểu biết mà còn phê phán cán bộ linh tinh bay mùi phản động ,negative
9637,10797,cứ để cho tụi nó xây thoải mái các bác ạ để sau này chế độ sụp đổ dân chúng có cái mà đập phá chứ,negative
9638,10798,các ông các bà nhớ thì bỏ tiền hối lộ bấy lâu nay ra mà nhớ đi tại sao phải bắt dân trong mùa dịch khốn đốn lo bao tử chưa xong nhớ gì cái xác đốn mạc đó,negative
9639,10799,thằng nào nhớ ơn thằng đó bỏ tiền ra mà làm cớ gì lấy ngân sách của toàn dân để nhớ ơn,negative
9640,10800,"toàn mấy đứa phản động chống đảng.công lao của bác là vô bờ bến,xây 100 cái lăng,hay ngàn tượng đài cũng xứng đáng.tôi nhất trí xây càng to càng nhiều càng tốt",negative
9641,10801,ngày xưa mỗi khi xuân về nhà nhà ai cũng đi mua chữ của các cụ đồ về treo xuân nhưng chưa bao giờ cái chữ nó lại đắt thế này với cái giá này chúng ta có thể bán chữ là có thể làm giàu không cần phát minh phát kiến gì cả chi cho mệt chúc mừng bà con hòa bình,negative
