,Unnamed: 0,data,sentiment
9011,12571,chính phủ mình đã chỉ đạo đúng hướng các tuyến đầu làm rất rất tốt cảm ơn tất cả các chiến sĩ trên mọi mặt trận,positive
9012,12572,việt nam ơi cố lên cố lên việt nam ơi,negative
9013,12573,nghe tin mà yêu xế,negative
9014,12574,gần chưa khỏi hết rồi,negative
9015,12576,mong là cứ thế này mãi,negative
9016,12577,việt nam cố lên cố lên việt nam,negative
9017,12578,mong không còn co vi,negative
9018,12589,hoàng lýtooi thấy bạn rồi nhé v,negative
9019,12590,rât yêu quý các chiến sĩ tuyến đầu chống dịch covid chúc sưc khoẻ các chiến sĩ,negative
9020,12592,vô cùng cám ơn các y bác sĩ đã mang bình yên lại cho đn,positive
9021,12593,dề mạnh khoẻ mấy bác gửi lời chúc sức khoẻ gia đình  đn cảm ơn các bác,negative
9022,12594,chân thành cảm ơn các y bác sĩ các đoàn chống dịch đã giúp đà nẵng ,negative
9023,12595,cảm ơn các y bác sĩ những chiến sĩ trên tuyến đầu chống dịch..chúc mọi người luôn mạnh khỏe hạnh phúc.chúc việt nam và thế giới sớm hết dịch,negative
9024,12596,tuyêti vời lắm các chiến sĩ áo trắng chúc các chiến sĩ áo trắng luôn km và gặp nhiều may mắn trong cs hp bên gđ,negative
9025,12597,cảm ơn các bs những anh hùng áo chúc các a các c thật nhiều sk và hạnh phúc,negative
9026,12598,thời gian trôi đi và tình người còn mãi chúc mừng đội ngũ y bác sỹ vn đã chiến thắng dịch bệnh,negative
9027,12599,cảm ơn các y bác sĩ ở các tỉnh thành anh em,positive
9028,12600,thật tuyệt vời chúc mọi người trở về mạnh khỏe ,positive
9029,12601,xin cảm ơn những tấm lòng nhân hậu của các đoàn y bác sĩ đã hỗ trợ đà nẵng trong thời gian qua,negative
9030,12602,xin tri ân các anh chị và các cháu những chiến sĩ áo trắng đã làm lên những kỳ tích của dân tộc trong những tháng ngày chống dịch  một phần đất nước đã bình yên và bắt đầu hồi sinh  một lần nữa xin cảm ơn các bạn,negative
9031,12603,cp vn hồ chí minh luôn luôn chiến thắng chúc các bác sỹ tuyến đầu luôn luôn mạnh khỏe và thành công,negative
9032,12604,"tôi chúc và mong các đ,c trong dù bất cứ hoàn cảnh điều kiện nào của đất nước cũng sẵn sàng phục vụ và cứu giúp dân tộc yêu quý của mình nhân dân tin cậy và trao phó sinh mạng của họ cho các đ,c  chúc trang",negative
9033,12605,cảm ơn các chiến sỹ áo trắng nhiều,positive
9034,12606,thật quá tuyệt vời các y bác sĩ việt nam,positive
9035,12607,cảm ơn các y bác sỹ  họ là những anh hùng trong thời bình khi mọi người đều muốn rời xa nơi dịch bệnh thì họ lại vào tâm dịch để cứu người đấy đích thực là những anh hùng ,negative
9036,12608,chúc mừng các bác sĩ thật tuyệt vời,positive
9037,12609,những chiến sĩ áo trắng đã hoàn thành xuất sắc nhiệm vụ,negative
9038,12610,cảm ơn y bác sĩ chúc sức khỏe,positive
9039,12611,cảm ơn các chiến sỹ áo trắng  tuyến đầu chiến đấu bảo vệ sự bình an cho đất nước,negative
9040,12612,việt nam tuyệt vời hoan hô haha bs việt nam giỏi quá ,positive
9041,12613,cảm ơn các y bác sỹ những người hùng của việt nam,negative
9042,12614,cám ơn các y bác sĩ chuccs các ban thật nhiêu sức khỏe,positive
9043,12615,vàng thì thử lửa thử than người thì gian nan thử đức chúc mừng và thật lòng cám ơn những người hùng của chiến dịch đà nẵng,negative
9044,12616,cảm ơn tất cả mọi người đã hỗ trợ đà nẵng từ các y bác sĩ mạnh thường quân các sinh viên-thanh niên tình nguyện công an bộ đội dân quân tự vệ ngay cả những người làm công tác hậu cần thức ăn nước uống vệ sinh,negative
9045,12617,hãy tặng cho mỗi người một tấm vé du lịch ăn ở miễn phí trong vòng 1 tuần khi quay lại đà nẵng,negative
9046,12618,"bác sĩ y khoa việt nam ngày đêm ra sức chiến đấu với dịch bệnh covid19 đem lại sức khỏe gia đình vui vẻ bình yên hạnh phúc phát triển kinh tế làm giàu cho gia đinh quê hương đất nước chính phủ sau đợt này nên quan tâm đến chế độ hệ số lương thưởng,các phụ cấp độc hại nghề trách nhiệm pháp lý tính mạng cho nhân dân cho các bác sĩ y khoa cả nước như sĩ quan quân đội tránh để các bác sĩ y khoa cả nước thiệt thòi về chế độ",negative
9047,12619,quảng bình cần thêm 2 trường đại học 2 trường cao đẳng với 4 trường trung cấp để đảm bảo nhân lực cho tỉnh,negative
9048,12620,thật tuyệt cảm ơn các bs  họ là những anh hùng trong thời bình,positive
9049,12621,"việt nam giỏi quá,bác sĩ giỏi quá",negative
9050,12622,mình nghĩ những y bác sĩ nên được lưu danh tại đà nẵng sau này họ đến đà nẵng thì phải đối đãi thật tốt từ chỗ ở cho đến ăn uống,positive
9051,12624,đà nẵng tri ân các ace,negative
9052,12625,tuyệt vời quá việt nam,positive
9053,12626,hoan hô cả nhà,negative
9054,12627,vậy là mừng rồi chúc mừng đà nẵng,negative
9055,12628,cam on cac dong nghiep nhieu,positive
9056,12629,chân thành cảm ơn,positive
9057,12631,anh hùng lao động anh hùng chiến đấu,negative
9058,12632,những anh hùng thời covid 2020,negative
9059,12634,xin cảm ơn các y bác sỹ nhiều lắm chúc các y bác sỹ thương lộ bình an,positive
9060,12635,cảm ơn các chiến sỹ áo trắng,positive
9061,12636,cám ơn các y bác sỹ họ là những anh hùng trong thời bình,positive
9062,12638,chiến thắng nào cũng có sự đồng lòng cả dân tộc chúc mừng toàn thể đội ngũ áo trắng,negative
9063,12653,cảm ơn đội ngũ y bác sĩ,positive
9064,12655,thật cảm động chúc các y bác sỹ luôn mạnh khỏe và bình an,positive
9065,12656,chúc mừng xin chúc mừng,negative
9066,12660,cảm ơn mọi người,positive
9067,12667,mọi chuyện đã qua cảm ơn mn,positive
9068,12669,well done good job,positive
9069,12678,️ cđang chơi game mà cũng không tha v,negative
9070,12682,tôi người dân đà nẵng nghiêng mình cảm ơn tất cả các bác sĩ,positive
9071,12687,nên như vậy phụ cấp cho gv còn thấp quá trong khi là 1 nghề cao quý và quan trọng nhất là gvmn,negative
9072,12688,hy vọng các cô giáo mn sớm đc hưởng chế độ hỗ trợ của nhà nước,negative
9073,12690,chính sách này rất hay cảm ơn chính phủ,positive
9074,12691,chúc mừng các cô giáo,negative
9075,12692,chúc mừng các cô vùng sâu vùng xa vùng biên giới hải đảo chúc mừng các cơ sở tư thục ở các khu công nghiệp nuôi dưỡng con em của công nhân trong khu cn hi vọng các cô sẽ sớm được nhận hỗ trợ của nhà nước,negative
9076,12693,chúc mừng các cô mầm non,negative
9077,12694,truong mam non tu co duoc mien phi tien hoc ko,negative
9078,12695,co toi cac co giao kg quy vi,negative
9079,12697,xitin bx có trong đây hok b,negative
9080,12702,hoàng thu hiền chúc mừng các cô nhé,negative
9081,12703,cái j cũng tăng,negative
9082,12704,"k nên tập trung du lịch vào mùa này,giáng để hết dịch bệnh rồi đi",negative
9083,12705,huy nhõ nhớ lời a nói nhá,negative
9084,12706,trương nữ linh thang ku ngoi truoc nhìn giống địa k,negative
9085,12707,cố lên việt nam ơi  chúng ta sẽ chiến thắng,negative
9086,12708,trinh phạm bé ơiiiiii,negative
9087,12709,chậm mà chắc..đừng quá vội vàng nha các bác,negative
9088,12710,bida vs mấy cái dịch vụ giải trí đâu r cp ơi mở ra chứ ăn sỏi hoài chán quá,negative
9089,12711,cầu mong đến lúc việt nam công bố hết dịch sớm,negative
9090,12712,việt nam chiến thắng  tôi yêu tổ quốc tôi ,negative
9091,12713,đà nẵng giỏi quá,negative
9092,12716,nam mô a di đà phật cầu mong sáng nào  ngày nào cũng nghe tin tốt lành  việt nam cố lên,negative
9093,12717,chiến thắng đại dịch,negative
9094,12719,cọt hoàng chuẩn bị xách vali lên và đi thôi,negative
9095,12723,nên tăng cường đề phòng dịch bệnh khi 1 cầu thủ uzbekistan thi đấu cho một đội thái lan bị dính covid sau 100 ngày nước này không còn ca nhiễm bệnh mới,negative
9096,12732,cuộc sống lại trở về bình thường bà con ta lại tha hồ dẩy nước chxhcn việt nam quang vinh muôn nămmm,negative
9097,12737,tổ quốc việt nam yêu dấu,negative
9098,12738,đợi các chuyến bay thương mại để về,positive
9099,12739,xin chúc phúc.chúc mừng cho tất cả bà con anh chị từ nơi phương xa được bình an trở về quê nhà trong đất nước việt nam mến yêu trong niềm vui tự hào bà con anh chị về lại quê nhà được gặp lại gia đình người thân xin bà con anh chị chấp hành tốt luật pháp việt nam xin chúc cho tất cả bà con anh chị luôn được nhiều sức khoẻ.tất cả điều luôn được bình an sớm về đoàn tụ vui vẻ bên gia đình và người thân yêu của mình xin chúc mừ bà con anh chị mình nhé,negative
9100,12741,làm ơn cho myanmar về với ạ,positive
9101,12743,mảnh sành thêm một vé vào ô quay đầu ,negative
9102,12744,nguyễn trọng nghĩa ok thấy rồi nhé ,positive
9103,12745,việt nam tuyệt vời chúng ta lại chiến thắng,positive
9104,12746,đi đúng hướng r đó mong là ko có thằng ngu nào bóp team nữa,negative
9105,12747,chúc mừng vn thêm một ngày không có ca mắc cộng đồng,negative
9106,12748,cuộc sống luôn tiếp diễn việt nam chiến thắng,negative
9107,12751,2-0 rồi việt nam thắng rồi,negative
9108,12752,huong di nam sách kết thúc cách li,negative
9109,12753,cho e hỏi giờ cách li có mất phí k ạ,negative
9110,12755,đồng ý xem thêm tại 14137021996819/3302765179800646,negative
9111,12756,mong 15 này có công văn chính thức đưa công dân về nước,negative
9112,12757,thu phí cũng không sao ạ..để đóng góp thêm phần nào cho chính phủ miễn sao sớm được trở về quê hương với bố mẹ và gia đình thân yêu,negative
9113,12758,bao nhiêu cũng được mãi chưa chốt ngày vậy các bác,negative
9114,12759,dạ..phí sét nghiệm và cách ly là khoảng bao nhiêu ạ,negative
9115,12760,đúng rồi  sức đâu nuôi không mãi đây là đại dịch kéo dài rồi,negative
9116,12761,đc về là hp rồi các bạn tôi thấy đk cách ly ăn ở theo chế độ quân đội rất hợp lý,negative
9117,12762,mong chính phủ tăng tần suất bay để đón công dân hết hạn viza tại nước ngoài về nước họ không có công ăn việc làm mà vẫn phải chi trả trang trải tiền ăn tiền phòng điện nước mỗi ngày ak cảm ơn chính phủ,negative
9118,12763,quá hợp lí đáng lẽ là phải thu từ ban đầu chứ vn còn nghèo mà dịc k biết đến bg,negative
9119,12764,rất mong chính phủ sớm có quyết định để con cháu đc hồi hương ạ,positive
9120,12765,khi nào có chuyến bay từ mỹ về vn vậy ad ơi ,negative
9121,12766,cái này hơp lý luôn,positive
9122,12767,cho mình hỏi là phí cách li sẽ áp dụng cho tất cả nhưng ng nhập cảnh vào vn hay là thu ntn ạ,positive
9123,12768,dieu linh đọc báo bạn ơi cập nhật tin tức mà tính đi ,negative
9124,12769,đại phát sách balo về thôi,negative
9125,12771,dương văn long ngó cũng khổ a hị,negative
9126,12772,mong chính phủ đẩy nhanh quá trình đón công dân về nc,positive
9127,12773,khi nào có chuyến bay tu frankfurt đức về việt nam chở công dân việt nam về nước vậy add ơi,negative
9128,12774,mong mau có công văn chính thức hope and waiting,negative
9129,12776,người nước ngoài nhập cảnh cách ly thì hết bao nhiêu tiền 1ngay ạ,negative
9130,12777,du lịch sắp phục hồi,negative
9131,12778,ko biết đối tượng nhập cảnh này có bị cách ly 14 ngày ngay tại sân bay không ah,negative
9132,12779,chứ ngân sách đâu mà bao hoài,negative
9133,12780,hay hoan nghênh,negative
9134,12781,phải thế chứ ,negative
9135,12783,ok rất đúng,positive
9136,12784,phi cach ly the nao ak,negative
9137,12788,du lịch khi nào đi dk vay,negative
9138,12790,phí cách ly bao nhiêu nhỉ,negative
9139,12791,le my lan này,negative
9140,12793,cùng đóng góp với nhà nước để đẩy lui dịch bệnh ,negative
9141,12794,chữa thì vẫn auto miễn phí nhé,negative
9142,12795,hợp lý chứ sao,positive
9143,12799,mong chính phủ nối lại các chuyến bay về vn,negative
9144,12801,chúc mừng quảng ngãi,negative
9145,12803,mong cứ mãi như này,negative
9146,12805,tin vui mỗi ngày,negative
9147,12808,mong mau hết dịch,negative
9148,12810,bao nhiêu ngày ko có ngoài cộng đồng rồi mn nhỉ,negative
9149,12811,sáng nào không khí cũng thơm phức,negative
9150,12813,cảm ơn bác sĩ ngọc trân phạm,positive
9151,12814,tin vui trong ngày,negative
9152,12817,thế lương và thưởng thì như nào ạ,negative
9153,12818,hết ngồi chơi xơi nước ,negative
9154,12819,việt nam muôn năm tuyệt vời quá đi,positive
9155,12820,có ac nào biết giá 1 ngày của các khách sạn trên k ạ..cho e biết với e xin cảm ơn ạ,positive
9156,12821,cam pham thi dieu thôi về ở intercontinental cũng được nè,negative
9157,12822,vn cố lên mọi chuyện sẽ dc kiểm soát tốt mọi ng sẽ dc về nhanh thôi,positive
9158,12823,cố lên vn mình ơi,negative
9159,12825,phí cách ly bao nhiêu trong khách sạn ak,negative
9160,12827,mọi người cùng cố gắng lên,negative
9161,12828,hiệp 2 tuyên bố vn win,negative
9162,12833,k có gì là k thể các bác ạ cứ xe 18-20 năm là cho đi tái chế hết làm quyết liệt rồi ai cũng phải chấp hành thôi lúc đầu cũng hơi khó khăn như bắt đội mũ bảo hiểm nhưng rồi sự quyết liệt của các lực lượng chức năng sẽ đâu cũng vào đó biết là thương dân thì có tiền hỗ trợ mua xe mới ai k chấp hành cứ cưỡng chế chứ để xe quá cũ kỹ chạy xả khói đen ngòm thế hàng ngàn chiếc trong một thành phố vốn đã chật chội làm sao sống đc đây cũng chính là việc làm nhân văn vì sức khoẻ cộng đồng chứ k vì vụ lợi gì hơn nữa nếu là nước ngoài mà xe quá đát đó thì coi như đã vào bãi rác lâu lắm rồi do chính phủ ta thương dân quá đó thôi nhưng để phát triển bền vững dần dần chúng ta phải làm từ các thành phố lớn rồi rộng ra cả nước thôi,negative
9163,12834,quá niên hạn thì tịch thu bán phế liệu xe cộ chỉ 1 phần của ô nhiễm khí thải của nhà máy cg ô nhiễm không kém từ nhiệt điện thép ,negative
9164,12835,xin đừng tái chế chưa có cách xử lý thì cứ xuất khẩu xe-máy cũ hoặc hết đăng ký đăng kiểm,negative
9165,12836,tái chế giùm với,negative
9166,12838,thích công răng ông dk hộ trợ chưa,positive
9167,12839,dạ thưa chính phủ các tiểu thương đc giảm thuế mà ở các xã vẫn báo nộp đủ thuế và thu đủ là sao ạ mong chính phủ chỉ đạo kịp thời cho nông dân bớt chút khó khăn covid nên ai cũng khó như nhau chứ k chỉ riêng tiểu thương đâu ạ,negative
9168,12840,mong chính phủ xem xét cho những người lao động tự do ạ,negative
9169,12841,mấy tháng hcm bị dịch không mở cửa bán được thì có được giảm thuế ko,negative
9170,12842,cái này được mong là làm sớm cho chị em tiểu thương nhờ,positive
9171,12845,mong chính phủ cho chuyến bay sang angola đón công dân về,negative
9172,12846,từ hàn mong sẽ có chuyến bay thương mại từ ngày 15/9 như thông báo của chính phủ,negative
9173,12847,từ nhật mong có chuyến bay thương mại,positive
9174,12848,chờ lắm một chuyến bay từ indo về,negative
9175,12849,xin chúc phúc.chúc mừng cho tất cả bà con anh chị.từ nơi phương xa được bình an trở về quê nhà trong đất nước việt nam mến yêu trong niềm vui tự hào bà con về lại quê nhà gặp lại gia đình người thân xin bà con anh chị chấp hành tốt luật pháp việt nam xin chúc cho tất cả bà con anh chị điều được bình an.tất cả luôn được nhiều sức khoẻ sớm về đoàn tụ vui vẻ bên gia đình và người thân yêu của mình nhé xin chúc phúc chúc mừng cho tất cả bà con anh chị mình nhé,negative
9176,12850,quy trình cách ly chữa trị tốt của các bác sĩ việt nam đã làm cho công dân kiều bào cũng như trong nước vô cùng an tâm và tin tưởng,negative
9177,12852,đảng nhà nước việt nam luôn rộng vòng tay đón các bạn trở về mong các bạn tuân thủ các quy định về phòng chống dịch covid,negative
9178,12853,chào mừng mọi người trở về,negative
9179,12854,myanmar cũng cần chuyến bay cứu trợ nữa ạ,negative
9180,12855,việt nam muôn năm việt nam chiến thắng.chào mừng mọi người được về đất mẹ,negative
9181,12857,bận rộn quá mà,negative
9182,12858,có cả e chương tiểu my ,negative
9183,12859,pacific airlines,negative
9184,12862,hết sức cẩn thận hơn với vấn đề cách ly các đồng bào vn ở nước ngoài về vì dịch covid chưa có dấu hiệu giảm trên thế giới,negative
9185,12863,hy vọng các đồng chí hoàn thành tốt nhiệm vụ mà đảng và nhà nước giao phó,negative
9186,12864,nữ cảnh sát giao thông góc phải màn hình trông rất dễ mến,negative
9187,12865,chúc mừng các anh đứng ở vị trí đó mong các anh giử vửng khí tiết anh bộ đội nghe,negative
9188,12866,chúc mừng các tướng lĩnh chúc các anh các chú công tác tốt và thật nhiều sức khoẻ ,negative
9189,12867,chúc mừng các đồng chí,negative
9190,12868,chúc mừng các đồng chí được bổ nhiệm dưới sự tin tưởng của đảng nhà nước chính phủ và đặc biệt là ttcp,negative
9191,12869,chúc mừng các tân lãnh đạo  cứ làm sao cho đất nước vươn mình  không để tụt lùi là được,negative
9192,12870,cháu xin được chúc mừng các tư lệnh cấp cao mới của bqp,negative
9193,12871,quân đội vững mạnh đoàn kết vững trãi đất nước yên bình,negative
9194,12873,quân với dân một ý chí ,negative
9195,12875,hoan toan tin vao su bo nhiem cua cp,negative
9196,12876,chúc mừng các anh được đảng và chính phủ tin tưởng giao chúc vụ mới  chúc các anh thành công khi nhạn nhiệm vụ mới và sống  làm việc sứng đáng là anh bộ đội cụ hồ  để đưa đất nước việt nam trở lên giàu mạnh hơn,negative
9197,12885,chúc các đồng chí hoàn thành nhiệm vụ,negative
9198,12886,khi nào bình thuận mới thi công vậy ad ,negative
9199,12887,đang chờ đoạn trung lương  mỹ thuận và vàm cống  rạch sõi  kiên giang  phát triển của đbscl mới theo kịp đất nước ,negative
9200,12889,sắp được về nhà chỉ trong vòng 1h thôi,negative
9201,12890,hi vọng các tập đoàn lớn trong nước sẽ cùng nhau làm lên thành tựu quốc gia này,negative
9202,12891,mong sớm hoàn thành để mình được xuyên việt một chuyến trên công trình này ,negative
9203,12893,tuyệt vời quá rồi,positive
9204,12897,cầu mong mọi người đều được bình an về nhà ,negative
9205,12898,chúc mừng cả nhà,negative
9206,12900,xin chúc phúc.chúc mừng cho tất cả bà con anh chị.từ nơi phương xa được bình an trở về quê nhà trong đất nước việt nam mến yêu trong niềm vui tự hào.bà con về lại quê nhà.gặp lại gia đình người thân xin bà con anh chị chấp hành tốt luật pháp việt nam xin chúc cho tất cả bà con.cô bác anh chị.luôn điều được bình an.tất cả điều được có sức khoẻ thật tốt sớm về đoàn tụ vui vẻ bên gia đình.và người thân yêu của mình nhé xin chúc phúc.chúc mừng cho bà con mình nhé,negative
9207,12901,về nước là tốt rồi  và sau khi ổn định hãy tham gia đóng góp súc lực  trí tuệ của mình vào mọi công việc tuỳ vào khả năng sự thông minh nhạy bén của mình để làm giàu  làm đẹp cho đất nước  mong mọi người nổ lực cho quê hương mình nhé ,negative
9208,12902,về nước nhớ cách ly nha các bạn chúc các bạn nhiều sức khỏe,negative
9209,12904,vì dịch công dân năm nay về đoàn tụ với gia đình,negative
9210,12907,nguyễn cẩm vân qua malay xong về nè,negative
9211,12908,thành công rực rỡ ha tuan anh tee,negative
9212,12911,tuyệt vời.xin chúc phúc.chúc mừng cho tất cả bà con cô bác anh chị mình nhé,positive
9213,12912,vui nhất trong ngày là việt nam nhà mình không có ca mắc mới trong cộng đồng và cứ thế cứ thế mãi đi để đất nước con người việt nam được vui chung,negative
9214,12913,em có làm loạn cỡ nào thì dù việt nam có bật mode đông lào hay không em cũng xịt thôi covid à,negative
9215,12914,một lần nữa việt nam lại chiến thắng nhưng lần này là 2 mục tiêu kép thật tuyệt vời,positive
9216,12915,chúc mừng quảng nam đà nẵng tiếp tục chờ nhé,negative
9217,12924,thế bao gio công văn chinh thức mở đường bay thương mại cho những nước đa kiểm soát tốt dịch được về quê hương,negative
9218,12925,chính phủ cần có phương án phù hợp vừa chống dịch vừa tìm cách sống chung với dịch kinh tế đi xuống kéo theo tệ nạn xã hội sẽ tăng lên vùng quê tôi các vụ trộm cướp đã có chiều hướng gia tăng ,negative
9219,12926,đến lúc cần “bình thường hoá cuộc sống” mở lại du lịch quốc tế có phương án xét nghiệm cách ly phù hợp  giới hạn số lượng chuyến bay đến/đi trong từng tuần bởi nếu đợi đến lúc covit hết hoàn toàn mới mở cửa lại du lịch qte thì ngành du lịch sẽ kiệt quệ đầu tiên kéo theo sẽ có rất nhiều người làm trong ngành du lịch thất nghiệp vì bây giờ hết mùa du lịch nội địa,negative
9220,12927,bây giờ các cháu đã đi học nhu cầu du lịch gia đình ít có giảm giá thì cũng không nhiều người đi được chủ yếu ngày cuối tuần và các tuyến ngắn vé máy bay có giảm xuống 0đ cũng ít người đi được do vướng bận con cháu đi học  do vậy cân nhắc giảm giá vé máy bay,negative
9221,12928,đi du lịch mà đeo khẩu trang du khách tự sướng cũng khó mà khe khẽ chụp ảnh cảnh đẹp nàng thơ xứ huế  ảnh chụp nó mất nét tự nhiên dẫu sao ủng hộ ngành du lịch đặc biệt đón kiều bào cột điện mỹ về việt nam chúng ta thành công trong chống dịch bệnh ngành du lịch  chính phủ nên hướng mục tiêu  du lịch nghỉ dưỡng  kết hợp cách ly có thu phí tính toán các rủi ro thuận lợi hợp lý có đôi khi sẽ là cơ hội cho ngành du lịch  các ngành nghề ăn theo mà lại mang tính nhân văn,negative
9222,12929,thưa chính phủ du lịch nội địa rất khó tăng trưởng trong thời gian còn lại của năm khi cao điểm hè đã hết chỉ còn cách mở lại các chuyến bay quốc tế đón khách dịp noel năm mới nghỉ đông thì may ra cứu được ngành du lịch,negative
9223,12930,chính phủ có gp kích cầu kinh tế trong đó có dl nhất là cho phép bắn pháo hoa,negative
9224,12931,giờ học sinh đi học lại rồi mùa du lịch nội địa cũng hết theo covi,negative
9225,12933,ace nội địa còn thoi thóp chứ dl quốc tế như tôi là qua 49 ngày rồi 3,negative
9226,12934,đúng rồi vì giờ hết mùa du lịch nội địa rồi ạ,negative
9227,12936,đạt sỹ huỳnh ngon ah thất nghiệp dài dài,positive
9228,12938,phuoc dang so pround of u em,positive
9229,12939,hôm nay 15 rồi chưa có thông tin chính thức về chuyến bay việt nhật hả các bác ơi,negative
9230,12941,tài chính toàn diện không chỉ là người dân có thể tiếp cận các giải pháp tài chính hay đòn bẩy tài chính mà còn phải có cả kỹ năng quản lý tài chính tức là tiếp cận cả 3 góc độ  1 tạo lập quỹ tiền tệ  quỹ tài chính 2 phân phối phân bổ quỹ tiền tệ  chia nhỏ các quỹ tiền tệ cho các mục đích khác nhau như chi tiêu tiết kiệm đầu tư dự phòng  3 sử dụng các quỹ tiền tệ như thế nào  mục đích gì phục vụ ai sử dụng liều lượng như thế nào sử dụng ở đâu thời gian nào phần lớn mọi người cho rằng người giàu khá giả là do họ có thu nhập cao người nghèo có thu nhập thấp nhưng thực tế người ta chỉ ra rằng những người có kỹ năng tài chính tốt mới là người giàu no đủ và dư giả còn người có thu nhập cao lại sống thường không có cuộc sống dư giả mà hay nợ nần còn người nghèo là do họ không có kỹ năng quản lý tài chính lên khi có cơ hội tăng thu nhập họ cũng không có đủ khả năng tài chính để thực hiện cơ hội đó  không có tiền  nguồn gốc của sự giàu có chính là sự tích lũy từ tiết kiệm trong chi tiêu các quỹ tiền tệ,negative
9231,12942,khúc thế anh chúc mừng thài ,negative
9232,12943,vậy từ nay lao động tự do ko còn vay công ty tài chính lãi suất cao rồi,negative
9233,12945,chính thức nối lại chuyến bay thương mại quốc tế với hàn quốc từ 15/9 xem thêm tại 14137021996819/3302765179800646,negative
9234,12946,bộ trưởng ngoại giao hàn quốc kang kyung wha đánh giá cao quyết định của việt nam nối lại đường bay thương mại với hàn quốc và mong muốn hai bên có thể tăng các tần suất chuyến bay này trong thời gian tới xem thêm tại 14137021996819/3310477375696093,negative
9235,12947,hy vọng sẽ nôí lại đuờng bay thuơng mại hàn quốc  việt nam,negative
9236,12948,rồi mở chuyến lại đường bay quốc tế 2 chiều luôn đi ạ,negative
9237,12949,ba cuoi dep that,positive
9238,12951,không nhuộm tóc nhưng bà vẫn toát lên vẻ đẹp của người phụ nữ á châu và sự thần thái của một vị bộ trưởng,negative
9239,12952,chúc bà sẽ có chuyến đi tuyệt vời tại covid nên lâu rồi không có khách đến thăm nhà giờ bà đến được thì tốt quá,positive
9240,12953,xin chúc mừng tình đoàn kết hữu nghị hai nước việt nam và hàn quốc ngày càng phát triển tốt đẹp đưa nền kinh tế phát triển đi lên.làm cho đất nước thêm giàu mạnh xin chúc mừng,negative
9241,12954,mong sau cuộc gặp này sẽ sớm cho lao động xuất cảnh,negative
9242,12955,chúc chuyến thăm vn của ngoại trưởng hàn quốc  thành công tốt đẹp chúc mối quan hệ việt  hàn ngày càng phát triển  cả chiều rộng  chiều sâu,negative
9243,12956,hi vọng 2 phía sẽ tháo gỡ được khó khăn vấn đề việc làm và thúc đẩy việc nối lại đường bay đưa người có nhu cầu về vn về nước và người vn có nhu cầu xuất cảnh được xuất cảnh,negative
9244,12957,trông nhiều nét giống tổng thống moon không biết có bà con chi không,negative
9245,12958,chúc quan hệ hai nước ngày càng phát triển ,negative
9246,12959,ngoại giao hoạt động trở lại,negative
9247,12960,bà cười tươi có duyên,negative
9248,12961,bà ấy nhìn phúc hậu quá,negative
9249,12963,chi chơ nghe nhật với hàn là ưa rồi,negative
9250,12965,hoan hỉ nhe,positive
9251,12970,chúc mừng em ý mong em luôn hết mình vì đất nước vì nhân dân,negative
9252,12971,bằng cấp chuẩn tuổi trẻ năng lực dồi dào chúc tân phó chủ tịch tth,negative
9253,12972,thuy nguyen thi thuy trang ngoại vụ tth được ghê hè,negative
9254,12974,thuý phan oidoioi thủ đô hiếu khách quá,negative
9255,12975,tuấn phạm anh đợi hẹn phố đi bộ nhưng chắc hem đc oy,positive
9256,12976,nguyễn như quỳnh vừa về thì mở lại phố đi bộ nhung nho ạ ,negative
9257,12977,thế mà các sếp không cho luôn bán vé trận hà nội  tphcm ngày mai đi lâu rồi không được đi xem đá bóng,negative
9258,12978,thục hoành trong khi hà nội thông báo được hoạt động lại thì hoành ở sg còn bị cấm đi cf hông ,negative
9259,12979,vũ tiến anh tung hoaaaa,negative
9260,12980,nguyễn thu nguyệt úi xời lại lễ hội rùi nèeee,negative
9261,12982,hy vọng mọi người sống theo kiểu an toàn cho mình và cộng đồng,negative
9262,12983,việt nam điểm đến an toàn,negative
9263,12984,trà đá mở chưa,negative
9264,12985,nắng hạn gặp mưa rào,negative
9265,12986,chúc hà nội bình yên,positive
9266,12987,đà nẵng sao lâu quá,positive
9267,12988,rồi khi mô đn mới đc như vậy ,negative
9268,12989,thỏ chi tuần này cả nhà lại đi bộ thôi c,negative
9269,12990,cuộc sống đang dần dc trở lại binh thường,negative
9270,12992,không biết đến bao giờ đại học xây dựng mới cho sinh viên quay lại trường ,negative
9271,12993,nam hoàn tuan nguyen nhịp beat luôn vang trong đầu đam mê từ lâu đã chảy trong máu,negative
9272,12994,hiep linh chi em mình canh đúng dịp hen,positive
9273,12995,chi yen nguyen thanh nguyen chị em ơi có nơi mở cửa rồi kìa ,negative
9274,12996,hán đi hát thôi em,negative
9275,12997,phan hà  thế nào nhỉ,positive
9276,12998,đặng minh thuý kim vân hoàng nguyễn huyền kute ngọc anh bùi kim huệ thao vi mỹ xuân đi hát chị ới,negative
9277,12999,hươngg thi ha cbi hành lý lên phố thôi bạn,negative
9278,13000,hatteras jack hẹn e cuối tuần đu đưa,negative
9279,13001,tag nhẹ người chị ngoc trang vu ,negative
9280,13002,chính hà có chỗ chơi rồi này,negative
9281,13003,trí minh thích điều này,positive
9282,13004,nếu không hoạt động kinh doanh lại thì đi xin ăn hết,negative
9283,13007,chúc mừng hà nội,negative
9284,13009,yeah yeah yeah,positive
